timer,fight_result,has_round_started,is_round_over,Player1_ID,health,x_coord,y_coord,is_jumping,is_crouching,is_player_in_move,move_id,player1_buttons up,player1_buttons down,player1_buttons right,player1_buttons left,player1.player_buttons.A,player1.player_buttons.B,player1.player_buttons.Y,player1.player_buttons.R,player1.player_buttons.L,Player2_ID,Player2 health,Player2 x_coord,Player2 y_coord,Player2 is_jumping,Player2 is_crouching,Player2 is_player_in_move,Player2 move_id
116,0,1,0,0,105,247,186,1,0,0,0,1,0,1,0,0,0,0,0,0,7,108,202,147,1,0,1,67109893
134,0,1,0,0,121,245,191,0,0,0,0,0,1,0,0,0,0,1,0,0,6,110,269,192,0,0,0,0
130,0,1,0,0,87,243,192,0,0,0,0,0,0,1,0,0,0,0,1,0,1,108,326,192,0,0,0,0
96,0,1,0,0,36,204,192,0,0,0,0,0,0,0,1,0,0,0,0,0,7,82,80,184,1,0,0,0
86,0,1,0,0,121,347,186,1,0,0,0,1,0,0,1,0,0,0,0,0,7,50,244,192,0,0,0,0
132,0,1,0,0,142,400,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,113,457,192,0,0,1,0
152,0,1,0,0,176,190,192,0,0,1,132100,0,0,1,0,0,0,0,1,0,1,176,242,192,0,0,1,515
147,0,1,0,0,176,416,136,1,0,1,1029,0,1,0,0,0,0,0,0,1,0,176,444,192,0,0,1,1024
102,0,1,0,0,74,259,192,0,0,1,1,0,0,1,0,0,0,1,0,0,3,121,404,192,0,0,0,0
86,0,1,0,0,57,325,192,0,1,1,33686532,0,1,0,0,0,0,0,1,0,6,58,306,192,0,0,1,394244
121,0,1,0,0,138,367,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,7,164,420,192,0,0,0,0
100,0,1,0,0,81,112,192,0,0,1,100794882,0,0,0,1,1,0,0,0,0,6,0,59,176,0,0,0,0
116,0,1,0,0,88,240,192,0,0,1,1028,0,0,0,1,0,0,0,0,1,7,121,280,157,1,0,1,67109893
87,0,1,0,0,0,154,192,0,0,0,0,0,0,1,0,0,0,0,0,0,6,77,227,192,0,0,0,0
72,0,1,0,0,19,103,192,0,0,1,132101,0,0,0,1,0,0,0,1,0,7,1,56,192,0,0,0,0
113,0,1,0,0,92,305,175,1,0,0,0,1,0,0,1,0,0,0,1,1,7,72,245,172,1,0,0,0
134,0,1,0,0,82,119,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,6,165,162,193,0,0,0,0
135,0,1,0,0,141,354,192,0,0,1,132101,0,0,0,1,0,0,0,1,0,6,70,412,192,0,0,0,0
105,0,1,0,0,74,243,192,0,0,1,33555460,0,1,0,1,0,0,0,0,1,3,121,388,192,0,0,0,0
68,0,1,0,0,87,277,127,1,0,0,0,0,0,1,0,0,0,0,0,1,7,50,264,144,1,0,1,67109892
149,0,1,0,0,170,251,127,1,0,1,131073,0,0,0,1,0,1,0,0,0,7,176,172,192,0,0,1,132101
113,0,1,0,0,37,159,192,0,0,1,100664320,0,0,0,1,0,0,0,0,1,1,108,127,137,0,0,0,0
113,0,1,0,0,1,137,178,0,0,0,0,0,0,1,0,0,1,0,0,0,6,121,190,192,0,0,1,4
81,0,1,0,0,0,402,192,0,0,1,132101,0,0,0,1,0,0,0,1,0,3,1,358,192,0,0,0,0
135,0,1,0,0,126,250,55,0,0,0,0,0,0,0,1,0,0,0,1,0,6,143,203,60,1,0,0,0
86,0,1,0,0,57,303,192,0,1,0,0,0,1,0,0,0,0,0,1,0,6,58,354,192,0,0,0,0
69,0,1,0,0,87,231,149,1,0,0,0,1,0,1,0,0,0,0,0,0,7,50,331,192,0,0,0,0
115,0,1,0,0,37,160,192,0,0,0,0,0,0,1,0,0,0,0,0,0,1,108,127,140,1,0,1,262660
104,0,1,0,0,44,289,192,0,0,0,0,0,0,0,1,0,0,0,0,0,7,121,314,192,0,0,0,0
117,0,1,0,0,98,457,192,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,321,192,0,0,0,0
116,0,1,0,0,36,328,192,0,0,1,1029,0,0,0,0,0,0,0,1,1,0,43,375,178,0,0,0,0
116,0,1,0,0,102,354,192,0,0,0,0,0,1,0,0,0,1,0,0,0,3,153,387,192,1,0,1,33686530
150,0,1,0,0,122,165,161,0,0,0,0,0,0,1,0,0,0,0,1,0,1,176,218,192,0,0,0,0
104,0,1,0,0,98,167,192,0,0,1,131587,0,0,0,1,0,0,0,0,0,7,3,103,110,1,0,0,0
137,0,1,0,0,165,379,167,1,0,1,33555461,0,1,0,0,0,0,0,0,1,0,176,440,192,0,0,1,1024
135,0,1,0,0,126,250,42,0,0,0,0,0,0,0,1,0,0,0,0,0,6,143,203,59,1,0,0,0
101,0,1,0,0,0,55,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,82,125,192,0,0,0,0
112,0,1,0,0,79,428,133,1,0,1,33685505,1,0,0,1,0,1,0,0,0,6,0,361,192,0,0,0,0
120,0,1,0,0,142,374,192,0,0,1,131587,0,0,1,0,1,0,0,0,0,3,153,438,192,0,1,1,33686018
136,0,1,0,0,126,250,95,0,0,0,0,0,0,0,1,0,0,0,1,0,6,143,203,102,1,0,0,0
103,0,1,0,0,74,243,192,0,0,0,0,0,0,0,0,0,0,1,0,0,3,121,404,192,0,0,0,0
119,0,1,0,0,36,312,192,0,0,0,0,0,1,0,0,0,0,0,1,0,0,133,362,192,0,0,0,0
119,0,1,0,0,106,414,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,12,450,180,1,0,0,0
82,0,1,0,0,9,128,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,35,64,192,0,0,0,0
85,0,1,0,0,35,121,192,0,0,0,0,0,0,1,0,0,0,0,0,0,7,46,217,192,0,0,0,0
133,0,1,0,0,135,395,149,1,0,0,0,1,0,1,0,0,0,0,0,0,0,140,457,192,0,0,1,1029
134,0,1,0,0,121,245,192,0,0,0,0,0,1,0,0,0,0,1,0,0,6,110,269,192,0,0,0,0
87,0,1,0,0,0,400,192,0,0,1,132101,0,0,0,1,0,0,0,1,0,3,78,353,187,1,0,0,0
144,0,1,0,0,126,216,138,1,0,1,33685505,0,1,0,0,0,1,0,0,0,6,148,219,192,0,0,0,0
147,0,1,0,0,113,185,192,0,0,1,132100,0,0,1,0,0,0,0,1,0,1,146,238,192,0,0,0,0
128,0,1,0,0,81,334,192,0,0,1,100795394,0,0,0,1,0,0,0,1,1,6,113,280,141,0,0,0,0
115,0,1,0,0,87,422,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,1,18,448,166,0,0,0,0
137,0,1,0,0,36,170,166,0,0,0,0,0,0,0,1,0,0,0,0,1,1,176,216,192,0,0,0,0
103,0,1,0,0,74,243,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,121,404,192,0,0,0,0
70,0,1,0,0,16,373,190,0,0,0,0,0,0,0,1,0,0,0,0,0,6,9,453,192,0,0,0,0
114,0,1,0,0,88,258,192,0,0,0,0,0,0,0,1,0,0,1,0,0,0,113,281,192,0,0,0,0
128,0,1,0,0,93,55,192,0,0,0,0,1,0,1,0,0,0,0,0,0,6,140,140,192,0,0,0,0
136,0,1,0,0,142,429,192,0,0,1,132101,0,0,0,1,0,0,0,1,0,7,108,352,192,0,0,0,0
96,0,1,0,0,46,327,192,0,0,0,0,0,0,0,1,0,0,1,0,0,3,121,457,192,0,0,1,33555461
134,0,1,0,0,176,278,192,0,0,0,0,0,0,0,1,0,0,1,1,0,6,132,335,192,0,0,1,132101
148,0,1,0,0,176,328,192,0,1,0,0,0,1,0,1,0,0,0,0,0,6,137,399,192,0,0,0,0
145,0,1,0,0,165,205,192,0,0,0,0,0,0,1,0,0,0,0,0,0,3,141,319,192,0,0,0,0
132,0,1,0,0,143,301,192,0,0,0,0,0,0,0,1,0,0,0,0,0,7,137,219,192,0,0,0,0
145,0,1,0,0,140,412,172,1,0,1,1029,0,1,0,0,0,0,0,0,1,0,146,457,192,0,0,0,0
147,0,1,0,0,141,238,192,0,0,0,0,0,1,0,0,0,0,0,0,1,6,166,263,192,0,0,0,0
96,0,1,0,0,35,55,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,7,69,183,118,1,0,0,0
102,0,1,0,0,74,269,192,0,0,0,0,0,0,1,0,0,0,1,0,0,3,121,420,192,0,0,0,0
103,0,1,0,0,40,289,192,0,0,0,0,0,0,0,0,0,0,0,1,1,7,121,314,192,0,0,0,0
101,0,1,0,0,1,95,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,6,121,167,192,0,1,1,33555460
132,0,1,0,0,81,335,192,0,0,0,0,0,0,1,0,0,0,0,0,0,6,143,204,192,0,0,0,0
153,0,0,0,0,176,200,192,0,0,0,0,0,1,0,0,0,1,0,0,0,1,176,278,192,0,0,0,0
119,0,1,0,0,54,181,192,0,0,1,131073,0,1,0,0,0,1,0,0,0,6,121,224,192,0,1,1,33686532
73,0,1,0,0,57,403,192,0,1,1,33686532,0,1,0,0,0,0,0,1,0,6,9,453,192,0,0,0,0
136,0,1,0,0,28,170,161,0,0,0,0,0,0,0,1,0,0,1,0,0,1,176,216,192,0,0,0,0
150,0,1,0,0,176,257,192,0,0,0,0,0,0,1,0,0,0,0,0,0,6,137,406,192,0,0,0,0
119,0,1,0,0,108,438,192,0,0,0,0,0,0,0,1,0,1,0,0,0,3,109,354,192,0,0,0,0
120,0,1,0,0,147,195,192,0,0,1,131587,0,0,1,0,1,0,0,0,0,6,105,259,192,0,0,0,0
130,0,1,0,0,117,267,192,0,0,1,1029,0,0,1,0,0,0,0,0,1,3,144,342,192,0,0,0,0
153,0,0,0,0,176,205,192,0,0,0,0,0,0,1,0,0,0,0,0,0,6,176,307,192,0,0,0,0
146,0,1,0,0,157,162,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,1,176,200,175,0,0,0,0
145,0,1,0,0,113,228,192,0,0,1,1,0,0,0,0,0,0,1,0,0,1,140,260,192,0,0,1,1
104,0,1,0,0,98,167,192,0,0,1,131587,0,0,0,1,1,0,0,0,0,7,3,123,147,1,0,0,0
133,0,1,0,0,11,55,178,0,0,0,0,0,0,1,0,0,1,0,0,0,6,166,103,192,0,0,1,131586
130,0,1,0,0,78,438,192,0,0,1,131073,0,1,0,0,0,1,0,0,0,1,133,375,192,0,1,1,33555460
145,0,1,0,0,86,162,192,0,0,0,0,0,0,0,1,0,0,0,0,0,1,147,271,192,0,0,0,0
151,0,1,0,0,176,200,192,0,1,0,0,0,1,0,0,0,0,0,0,0,1,176,291,192,0,1,1,33685504
118,0,1,0,0,138,414,192,0,1,1,33685504,0,0,1,0,0,0,0,0,1,7,145,457,192,0,0,0,0
98,0,1,0,0,11,214,128,1,0,1,33555461,1,0,1,0,0,0,0,0,1,0,113,240,192,0,0,0,0
153,0,0,0,0,176,243,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,1,176,203,192,0,0,1,1
65,0,1,0,0,73,362,192,0,0,0,0,0,1,0,0,1,0,0,0,0,7,50,398,192,0,1,1,33686019
130,0,1,0,0,136,373,192,0,0,1,132101,0,0,0,1,0,0,0,1,0,3,109,457,192,0,0,0,0
104,0,1,0,0,138,337,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,7,113,405,108,1,0,0,0
146,0,1,0,0,98,165,161,0,0,0,0,0,0,0,0,0,1,0,0,0,1,176,218,192,0,0,0,0
129,0,1,0,0,84,153,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,6,110,205,192,0,0,0,0
117,0,1,0,0,66,113,192,0,0,1,1028,0,0,0,1,0,0,0,0,1,1,108,64,159,0,0,0,0
145,0,1,0,0,58,64,192,0,0,0,0,0,1,0,0,0,0,0,0,0,6,176,131,192,0,1,1,33686532
148,0,1,0,0,149,109,192,0,0,1,132101,0,0,1,0,0,0,0,1,0,6,176,149,192,0,1,1,33555460
119,0,1,0,0,121,357,192,0,0,0,0,0,0,1,0,0,0,0,0,0,3,153,424,192,0,0,0,0
136,0,1,0,0,140,395,192,0,1,0,0,0,0,0,1,0,0,0,0,0,0,140,457,155,1,0,0,0
131,0,1,0,0,176,241,192,0,0,1,132101,0,0,1,0,0,0,0,1,0,6,132,298,192,0,0,1,515
73,0,1,0,0,0,357,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,6,77,451,192,0,0,0,0
134,0,1,0,0,138,258,161,1,0,0,0,1,0,1,0,0,0,0,0,0,7,176,326,192,0,0,0,0
80,0,1,0,0,107,217,192,0,0,0,0,0,0,0,1,0,0,0,0,0,7,50,298,192,0,0,0,0
129,0,1,0,0,54,247,173,0,0,0,0,0,0,0,1,0,0,0,0,1,6,126,300,192,0,0,1,2
98,0,1,0,0,46,357,152,1,0,0,0,1,0,0,1,0,0,0,0,0,6,0,245,192,0,0,0,0
153,0,0,0,0,176,226,143,1,0,0,0,1,0,1,0,0,0,0,0,0,0,176,324,192,0,0,0,0
102,0,1,0,0,36,289,168,0,0,0,0,0,0,0,1,0,0,1,0,0,7,121,314,192,0,0,0,0
104,0,1,0,0,44,289,196,0,0,0,0,0,0,0,1,0,0,0,1,1,7,121,314,192,0,0,0,0
129,0,1,0,0,147,214,192,0,0,1,1029,0,0,0,0,0,0,0,0,1,6,105,324,192,0,0,0,0
82,0,1,0,0,6,80,192,0,0,0,0,0,0,0,1,0,0,0,0,0,7,46,128,192,0,1,1,33686019
82,0,1,0,0,6,65,192,0,0,0,0,0,1,0,1,0,0,0,0,0,7,46,94,192,0,1,1,33686019
130,0,1,0,0,141,384,134,1,0,1,33686533,0,1,0,0,0,0,0,1,0,6,37,409,192,0,0,0,0
98,0,1,0,0,1,139,192,0,1,1,33685504,0,1,0,0,0,1,0,0,0,6,111,189,192,0,0,0,0
136,0,1,0,0,176,240,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,176,371,192,0,0,0,0
137,0,1,0,0,142,429,192,0,0,1,132101,0,0,0,1,0,0,0,1,0,7,108,352,192,0,0,0,0
150,0,1,0,0,171,184,152,1,0,0,0,0,0,0,1,0,0,0,0,0,0,176,346,192,0,0,1,1024
113,0,1,0,0,37,55,192,0,0,0,0,0,1,0,0,0,1,0,0,0,6,108,107,192,0,1,1,33555460
145,0,1,0,0,141,252,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,6,138,296,193,0,0,0,0
112,0,1,0,0,74,243,192,0,1,0,0,0,1,0,1,0,0,0,0,0,3,121,388,192,0,0,0,0
115,0,1,0,0,88,258,192,0,0,0,0,0,0,0,1,0,0,1,0,0,0,113,281,192,0,0,0,0
102,0,1,0,0,74,259,192,0,0,1,1,0,0,1,0,0,0,1,0,0,3,121,404,192,0,0,0,0
147,0,1,0,0,165,202,149,1,0,0,0,1,0,1,0,0,0,0,0,0,0,176,346,192,0,0,1,1024
119,0,1,0,0,147,195,192,0,0,1,131587,0,0,1,0,1,0,0,0,0,6,105,259,192,0,0,0,0
97,0,1,0,0,35,55,192,0,1,0,0,0,1,0,0,0,0,0,0,0,7,69,183,130,1,0,0,0
148,0,1,0,0,141,190,143,1,0,0,0,1,0,1,0,0,0,0,0,0,6,176,238,192,0,0,1,515
105,0,1,0,0,36,340,170,0,0,0,0,0,1,0,1,0,0,0,0,0,3,144,379,192,0,0,0,0
132,0,1,0,0,93,55,157,0,0,0,0,0,0,0,1,0,0,0,0,0,6,151,156,192,0,1,0,0
102,0,1,0,0,36,289,173,0,0,0,0,0,0,0,1,0,0,1,0,0,7,121,314,192,0,0,0,0
98,1,1,1,0,77,107,132,1,0,1,100664325,0,0,0,1,0,0,0,0,1,7,255,147,152,1,0,1,67109893
114,0,1,0,0,81,285,192,0,1,0,0,0,0,0,1,0,0,0,0,0,0,75,457,192,0,0,1,1029
41,0,1,0,0,30,255,192,1,0,0,0,1,0,1,0,0,0,0,0,0,7,27,457,192,0,0,0,0
130,0,1,0,0,93,55,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,6,140,134,192,0,0,0,0
149,0,1,0,0,176,328,192,0,0,1,1029,0,0,1,0,0,0,0,1,1,6,137,406,192,0,0,0,0
41,0,1,0,0,3,316,192,0,0,0,0,0,1,0,1,0,0,0,0,0,3,6,269,192,0,0,0,0
102,0,1,0,0,138,399,192,0,1,1,33686018,0,1,0,0,0,0,0,0,0,7,113,436,153,1,0,0,0
82,0,1,0,0,19,175,192,0,0,1,100664320,0,0,0,1,0,0,0,0,1,7,36,155,192,0,0,0,0
146,0,1,0,0,110,149,132,1,0,0,0,0,1,0,0,0,1,0,0,0,6,176,186,192,0,0,1,0
136,0,1,0,0,121,306,149,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,334,150,1,0,1,67109893
133,0,1,0,0,141,357,192,0,0,0,0,0,0,0,1,0,0,0,0,0,6,70,405,161,1,0,0,0
137,0,1,0,0,86,121,192,0,0,0,0,0,1,0,1,0,0,0,0,0,1,147,165,192,0,0,0,0
115,0,1,0,0,88,258,192,0,0,0,0,0,0,0,1,0,0,1,0,0,0,113,281,192,0,0,0,0
147,0,1,0,0,176,304,143,1,0,1,1029,1,0,1,0,0,0,0,1,1,6,137,399,192,0,0,0,0
119,0,1,0,0,36,312,192,0,0,1,1029,0,0,0,0,0,0,0,1,1,0,133,358,192,0,0,0,0
86,0,1,0,0,41,237,192,0,1,1,33554432,0,1,0,0,0,0,1,0,0,3,121,396,192,0,1,1,33686532
145,0,1,0,0,141,252,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,6,138,296,193,0,0,0,0
136,0,1,0,0,25,170,161,0,0,0,0,0,0,0,1,0,0,1,0,0,1,176,216,192,0,0,0,0
132,0,1,0,0,128,342,192,0,0,0,0,1,0,1,0,0,0,0,0,0,0,134,457,192,0,0,0,0
112,0,1,0,0,79,436,143,1,0,1,33685505,1,0,0,1,0,1,0,0,0,6,0,365,192,0,0,0,0
132,0,1,0,0,128,344,186,1,0,0,0,1,0,1,0,0,0,0,0,0,0,134,457,192,0,0,0,0
151,0,1,0,0,176,215,192,0,0,1,1029,0,0,0,1,0,0,0,0,0,1,146,266,133,1,0,0,0
115,0,1,0,0,98,332,192,0,0,0,0,0,0,0,1,1,0,0,0,0,7,3,258,192,0,0,0,0
152,0,1,0,0,147,208,192,0,0,0,0,1,0,1,0,0,1,0,0,0,6,166,275,192,0,1,1,33686532
146,0,1,0,0,136,309,192,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,358,192,0,1,1,33686533
128,0,1,0,0,66,272,192,0,0,1,100664320,0,0,0,1,0,0,0,0,1,1,176,248,167,0,0,0,0
147,0,1,0,0,102,165,161,0,0,0,0,0,1,0,1,0,0,0,0,1,1,176,218,192,0,0,0,0
150,0,1,0,0,151,165,166,0,0,0,0,1,0,1,0,0,0,0,0,0,1,176,218,192,0,0,0,0
133,0,1,0,0,36,55,192,0,0,0,0,0,0,1,0,0,0,0,0,0,1,147,81,192,0,0,1,1029
96,0,1,0,0,121,388,165,1,0,0,0,1,0,1,0,0,0,0,0,0,7,89,457,192,0,1,1,33686533
137,0,1,0,0,143,333,135,1,0,0,0,1,0,1,0,0,0,0,0,0,7,176,410,192,0,0,1,393733
145,0,1,0,0,161,350,192,0,0,0,0,0,0,1,0,0,0,0,0,1,7,176,410,192,0,0,1,1029
80,0,1,0,0,0,350,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,6,77,433,192,0,1,1,33555460
147,0,1,0,0,176,418,191,0,0,0,0,0,1,0,0,0,0,0,0,1,7,108,457,192,0,0,0,0
71,0,1,0,0,13,369,127,1,0,1,33685505,0,0,0,1,0,1,0,0,0,3,109,350,172,1,0,0,0
105,0,1,0,0,102,231,192,0,0,1,132101,0,0,1,0,0,0,0,1,0,6,85,287,192,0,0,0,0
115,0,1,0,0,81,201,192,0,1,0,0,0,1,0,0,0,0,0,0,0,6,54,111,192,0,0,0,0
117,0,1,0,0,119,314,192,0,0,0,0,0,0,0,1,0,0,0,0,0,7,108,191,121,1,0,0,0
134,0,1,0,0,165,381,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,0,113,457,192,0,0,0,0
48,0,1,0,0,3,348,192,0,0,0,0,0,0,1,0,0,0,0,0,1,3,35,316,147,1,0,1,67240965
136,0,1,0,0,110,154,167,1,0,1,33685505,0,1,0,0,0,1,0,0,0,6,171,175,192,0,0,0,0
99,0,1,0,0,61,312,192,0,0,0,0,0,0,1,0,0,0,0,0,0,3,109,266,124,1,0,0,0
114,0,1,0,0,105,307,192,0,0,1,100795394,0,0,0,1,0,0,0,1,0,7,108,262,174,0,0,0,0
144,0,1,0,0,121,144,192,0,1,1,33686532,0,1,0,0,0,0,0,1,0,6,148,196,192,0,0,0,0
152,0,1,0,0,176,236,192,0,0,1,100794882,0,0,1,0,1,0,0,0,0,6,176,280,201,0,0,0,0
128,0,1,0,0,84,153,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,6,110,205,168,0,0,0,0
100,0,1,0,0,81,112,192,0,0,1,100794882,0,0,0,1,1,0,0,0,0,6,0,59,176,0,0,0,0
134,0,1,0,0,47,55,192,0,0,0,0,0,0,1,0,0,0,0,0,1,1,147,81,192,0,0,1,1029
101,0,1,0,0,138,399,192,0,1,1,33686018,0,1,0,0,0,0,0,0,0,7,113,436,192,0,1,0,0
135,0,1,0,0,126,250,45,0,0,0,0,0,0,0,1,0,0,0,1,0,6,143,203,61,1,0,0,0
72,0,1,0,0,57,435,132,1,0,1,33686533,0,1,0,0,0,0,0,1,0,6,9,453,192,0,0,1,1028
149,0,1,0,0,122,299,192,0,0,0,0,0,1,0,0,1,0,0,0,0,0,176,353,192,0,0,1,1029
152,0,1,0,0,176,264,192,0,0,0,0,0,0,1,0,0,0,0,0,0,7,176,353,192,0,0,0,0
128,0,1,0,0,87,340,134,1,0,1,132101,0,0,1,0,0,0,0,1,0,1,108,408,192,0,0,0,0
82,0,1,0,0,57,367,192,0,1,1,33686532,0,1,0,0,0,0,0,0,0,6,58,453,192,0,1,0,0
148,0,1,0,0,141,227,141,1,0,1,33685505,0,1,0,0,0,1,0,0,0,6,166,238,192,0,0,0,0
129,0,1,0,0,84,153,192,0,0,1,100795394,0,0,1,0,0,0,0,1,0,6,110,205,192,0,0,0,0
137,0,1,0,0,86,138,192,0,0,0,0,0,0,0,1,0,0,0,0,0,1,147,187,192,0,0,0,0
145,0,1,0,0,126,208,129,1,0,1,33685505,0,1,0,0,0,1,0,0,0,6,157,219,192,0,0,1,131586
102,0,1,0,0,74,259,192,0,0,1,1,0,0,1,0,0,0,1,0,0,3,121,410,192,0,0,0,0
99,0,1,0,0,74,358,192,0,0,1,1,0,0,1,0,0,0,1,0,0,3,121,457,192,0,0,0,0
102,0,1,0,0,102,267,161,1,0,0,0,1,0,1,0,0,0,0,0,0,6,58,367,192,0,0,0,0
81,0,1,0,0,57,366,137,1,0,0,0,1,0,1,0,0,0,0,0,0,6,58,453,192,0,0,0,0
118,0,1,0,0,138,428,192,0,1,1,33685504,0,1,0,0,0,0,0,0,0,7,150,457,192,0,0,0,0
145,0,1,0,0,113,207,192,0,0,1,1,0,0,0,1,0,0,1,0,0,1,140,260,192,0,0,0,0
103,0,1,0,0,74,243,192,0,0,0,0,0,0,0,0,0,0,1,0,0,3,121,404,192,0,0,0,0
117,0,1,0,0,88,258,192,0,0,0,0,0,0,0,1,0,0,0,0,0,0,113,354,192,0,0,1,1
72,0,1,0,0,57,410,133,1,0,1,33686533,1,0,1,0,0,0,0,1,0,6,9,453,192,0,0,0,0
145,0,1,0,0,155,429,192,0,0,0,0,0,0,0,1,0,0,0,0,0,7,137,457,192,0,0,1,1028
152,0,1,0,0,176,185,192,0,0,1,132101,0,0,0,1,0,0,0,0,0,3,176,256,192,0,0,0,0
129,0,1,0,0,106,401,192,0,0,0,0,0,1,0,0,0,1,0,0,0,6,37,425,192,0,1,1,33686532
121,0,1,0,0,142,396,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,3,153,457,192,0,0,0,0
99,0,1,0,0,74,358,192,0,0,1,1,0,0,1,0,0,0,1,0,0,3,121,457,192,0,0,0,0
148,0,1,0,0,170,220,192,0,0,0,0,0,0,0,0,1,0,0,0,0,3,176,268,192,0,0,1,1
145,0,1,0,0,148,120,192,0,0,0,0,0,1,1,0,0,0,0,0,0,1,176,195,192,0,0,1,33685506
117,0,1,0,0,108,368,192,0,0,1,131073,0,0,0,1,0,1,0,0,0,3,109,306,192,0,1,0,0
98,0,1,0,0,35,88,192,0,0,0,0,0,0,1,0,0,1,0,0,0,7,69,171,192,0,0,1,1029
134,0,1,0,0,16,170,129,0,0,0,0,0,0,0,1,0,0,0,0,1,1,176,216,192,0,1,0,0
96,0,1,0,0,46,327,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,121,457,192,0,0,0,0
135,0,1,0,0,154,400,154,1,0,1,131587,0,1,0,0,1,0,0,0,0,0,155,457,192,0,0,0,0
82,0,1,0,0,9,128,192,0,1,1,33686018,0,1,0,0,1,0,0,0,0,1,35,64,192,0,0,0,0
120,0,1,0,0,36,82,192,0,0,0,0,0,0,0,1,0,0,0,0,0,1,137,107,192,0,0,1,1029
136,0,1,0,0,176,240,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,176,365,192,0,0,0,0
117,0,1,0,0,147,230,192,0,0,0,0,0,1,0,0,1,0,0,0,0,6,85,308,192,0,0,0,0
153,0,0,0,0,146,229,192,0,0,0,0,0,0,1,0,0,0,0,1,0,1,147,289,192,0,0,0,0
104,0,1,0,0,79,380,192,0,0,1,131073,0,0,1,0,0,1,0,0,0,6,0,329,192,0,0,0,0
146,0,1,0,0,136,309,187,0,0,0,0,0,0,0,1,0,0,0,0,0,7,176,347,192,0,1,1,33686533
96,0,1,0,0,46,327,192,0,0,1,1,0,0,0,1,0,0,1,0,0,3,121,457,192,0,0,0,0
151,0,1,0,0,151,190,192,0,0,0,0,0,0,1,0,0,0,0,1,0,1,176,242,192,0,0,1,515
128,0,1,0,0,136,406,192,0,0,1,131073,0,0,0,1,0,1,0,0,0,3,109,420,127,1,0,0,0
144,0,1,0,0,148,150,192,0,0,0,0,0,0,0,1,0,0,0,0,0,3,176,221,192,0,1,1,33686532
120,0,1,0,0,87,373,192,0,0,0,0,0,1,0,0,0,0,0,0,1,1,78,439,192,0,0,1,132101
148,0,1,0,0,117,202,192,0,0,0,0,0,1,0,0,0,0,0,0,0,1,176,228,192,0,0,1,33555456
84,0,1,0,0,0,353,192,0,0,1,132100,0,0,1,0,0,0,0,0,0,3,78,299,192,0,1,0,0
56,0,1,0,0,58,306,186,1,0,0,0,1,0,1,0,0,0,0,0,0,7,27,406,109,1,0,0,0
149,0,1,0,0,100,158,192,0,0,1,131073,0,0,0,1,0,1,0,0,0,6,176,137,192,0,1,1,33686532
148,0,1,0,0,176,412,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,7,176,457,159,0,0,0,0
116,0,1,0,0,87,422,192,0,1,1,33686532,0,1,0,0,0,0,0,1,0,1,18,448,192,0,0,0,0
99,0,1,0,0,81,112,192,0,1,1,33686018,0,1,0,0,0,0,0,0,0,6,0,59,192,0,0,0,0
136,0,1,0,0,30,55,192,0,0,0,0,0,1,1,0,0,0,0,0,0,6,176,103,192,0,1,1,33686532
82,0,1,0,0,57,381,192,0,1,1,33686532,0,1,0,0,0,0,0,1,0,6,58,452,192,0,1,0,0
129,0,1,0,0,54,248,178,0,0,0,0,0,0,0,0,0,0,0,0,1,6,126,300,192,0,0,1,2
131,0,1,0,0,176,241,192,0,0,1,132101,0,0,1,0,0,0,0,1,0,6,105,298,192,0,0,0,0
96,0,1,0,0,46,327,192,0,0,1,1,0,0,0,0,0,0,1,0,0,3,121,457,192,0,0,0,0
115,0,1,0,0,87,422,192,0,0,1,100664320,0,0,1,0,0,0,0,0,1,1,18,448,191,0,0,0,0
